Partners,date,DairyEggHoney,Cereal,Fish,FruitNut,LiveAnimal,Meat,Vegetables,TotalBalance,Rate Per Million,sub-region
United Kingdom of Great Britain and Northern Ireland,3/1/2021 0:00,-219701,-155586,-189195,-558483,3935,-253763,-419329,-1747866,1973,Northern Europe
Zambia,3/1/2021 0:00,1966,791,-8503,103,2430,-923,-208,39912,463,Sub-Saharan Africa
United States of America,7/1/2020 0:00,226299,1291591,-1252949,-129394,-144084,479806,-580806,-65524,0,Northern America
Russian Federation,7/1/2020 0:00,-208918,582349,276972,-448777,-7201,-21769,-30042,186627,0,Eastern Europe
Argentina,4/1/2021 0:00,70195,1132471,117267,30663,408,241684,38270,1675245,2993,Latin America and the Caribbean
Armenia,4/1/2021 0:00,-1776,-4612,4623,-2764,171,-5259,5474,40144,4235,Western Asia
Czechia,7/1/2020 0:00,15486,26204,-6823,-58557,20992,-87985,-36269,-82939,0,Eastern Europe
Australia,4/1/2021 0:00,150008,875968,-9711,120525,98787,857788,80299,2217951,6,Australia and New Zealand
Austria,4/1/2021 0:00,47439,-10724,-17817,-77326,-9610,59182,-52901,-17470,4977,Western Europe
Bahrain,4/1/2021 0:00,-2330,-4051,-573,-16382,-1723,-16774,-8371,-5917,6636,Western Asia
Barbados,4/1/2021 0:00,-3042,-2883,-697,-1406,77,-1794,-1074,33468,580,Latin America and the Caribbean
Belgium,4/1/2021 0:00,-33955,-180397,-57796,-119015,13663,169909,13309,-149995,5598,Western Europe
Belize,4/1/2021 0:00,-2956,-520,1084,4555,-140,-101,858,47067,141,Latin America and the Caribbean
Bosnia and Herzegovina,4/1/2021 0:00,-3422,-6998,-687,-7026,-4238,-14289,-5396,2231,6568,Southern Europe
Brazil,4/1/2021 0:00,10174,-119597,-57637,65057,13325,1413059,-31041,1337627,4949,Latin America and the Caribbean
Bulgaria,4/1/2021 0:00,-6917,141543,-4949,-14306,-345,-21221,-16903,121189,7330,Eastern Europe
Bolivia (Plurinational State of),7/1/2020 0:00,-28,4711,-894,10210,-784,4832,621,62681,0,Latin America and the Caribbean
Burkina Faso,4/1/2021 0:00,-2122,-9257,-2393,31536,44,-20,49,62124,15,Sub-Saharan Africa
Cambodia,4/1/2021 0:00,-4009,24919,-1553,16145,-3737,-2825,-920,72307,53,South-eastern Asia
Canada,4/1/2021 0:00,-30213,868939,483179,-413028,91445,455319,154150,1654078,1763,Northern America
Chile,4/1/2021 0:00,-28597,-69069,460083,517455,8245,-69831,-2260,860313,4785,Latin America and the Caribbean
China,4/1/2021 0:00,-731397,-1530004,-192170,-915773,-25429,-2863517,410909,-5803094,0,Eastern Asia
Costa Rica,4/1/2021 0:00,3854,-43103,-3774,200376,-1040,-1718,7514,206396,1229,Latin America and the Caribbean
Croatia,4/1/2021 0:00,-18584,21768,3187,-17336,3060,-18319,-12994,5069,4789,Southern Europe
Cyprus,4/1/2021 0:00,28839,-16623,-3540,-4929,7,-4241,4807,48607,6062,Western Asia
Denmark,4/1/2021 0:00,134532,31204,40159,-66679,137387,272958,-49549,544299,1350,Northern Europe
"Taiwan, Province of China",7/1/2020 0:00,-59165,-82681,7522,-66364,273,-147143,-18498,-322043,0,Eastern Asia
El Salvador,4/1/2021 0:00,-20835,-28894,-3274,-10772,427,-19556,-8855,-47472,310,Latin America and the Caribbean
Estonia,4/1/2021 0:00,14201,14875,1276,-10896,2585,-6166,-6113,54049,12241,Northern Europe
Eswatini,4/1/2021 0:00,-2577,-10893,-716,439,-25,-531,-1901,28083,66,Sub-Saharan Africa
"Korea, Republic of",7/1/2020 0:00,-114290,-357482,-259052,-139341,-3950,-422401,-29731,-1282234,0,Eastern Asia
Ethiopia,4/1/2021 0:00,-1820,-80118,-94,-1728,3880,8993,33241,6641,230,Sub-Saharan Africa
Fiji,4/1/2021 0:00,-3341,-9696,3241,-437,-147,-2166,-2353,29388,0,Melanesia
Finland,4/1/2021 0:00,6833,12599,-15828,-46052,-489,2489,-37772,-33933,1552,Northern Europe
France,4/1/2021 0:00,267800,553467,-331891,-466968,180840,-85272,-156785,5478,7606,Western Europe
Georgia,4/1/2021 0:00,-6929,-10224,-1888,3182,2118,-6524,-2565,21457,1463,Western Asia
Germany,4/1/2021 0:00,92986,-35211,-202325,-929431,-37079,45708,-720397,-1741462,2817,Western Europe
Greece,4/1/2021 0:00,30572,-20271,34925,54462,-11653,-84976,9173,56519,3554,Southern Europe
Hungary,4/1/2021 0:00,3104,156438,-2633,-25136,21040,54023,-9272,241851,12730,Eastern Europe
Iceland,4/1/2021 0:00,-212,-1352,211978,-4815,869,365,-2737,248383,332,Northern Europe
Indonesia,4/1/2021 0:00,-79081,-274371,294338,-36445,-45266,-77377,-79828,-253743,268,South-eastern Asia
Curaçao,7/1/2020 0:00,-2162,-464,-996,-1638,-50,-4065,-1490,33148,0,Latin America and the Caribbean
Ireland,4/1/2021 0:00,233479,-31381,39773,-41324,33526,245504,-20936,502928,1566,Northern Europe
Israel,4/1/2021 0:00,-16042,-113380,-35732,5116,-47040,-92537,28035,-227293,850,Western Asia
Italy,4/1/2021 0:00,93618,-251587,-391284,-28470,-147962,-157465,59365,-779498,4976,Southern Europe
Macao,7/1/2020 0:00,-4689,-2312,-8697,-6781,-4935,-13992,-4979,-2372,0,Eastern Asia
Japan,4/1/2021 0:00,-158139,-611880,-744494,-375970,-26602,-997991,-207727,-3078516,198,Eastern Asia
Kazakhstan,4/1/2021 0:00,-19937,144196,-9173,-24663,7384,-11511,-20085,110498,1074,Central Asia
Hong Kong,7/1/2020 0:00,-88300,-17795,-208219,-110528,-40641,-420560,-96598,-938628,0,Eastern Asia
Kyrgyzstan,4/1/2021 0:00,2301,-3031,-39,-2848,-1069,-4208,-692,34701,210,Central Asia
Latvia,4/1/2021 0:00,11715,4789,-5273,-10298,4095,-6405,-7660,35250,3802,Northern Europe
Lithuania,4/1/2021 0:00,17712,41109,-3971,-15949,713,-7574,-8879,67448,3545,Northern Europe
Luxembourg,4/1/2021 0:00,3862,-4490,-8481,-20588,3193,-12264,-10549,-5030,5052,Western Europe
Madagascar,4/1/2021 0:00,-3117,-11340,10655,-24,-6,-3,1241,41693,95,Sub-Saharan Africa
Malaysia,4/1/2021 0:00,-40219,-189328,-55910,-55859,15460,-88317,-57041,-426927,556,South-eastern Asia
Malta,4/1/2021 0:00,-5045,-2608,-939,-3474,7,-4871,-2191,25166,3042,Southern Europe
United States of America,8/1/2020 0:00,208954,1336059,-1183322,-401734,-106954,541402,-526021,-87572,0,Northern America
Russian Federation,8/1/2020 0:00,-209015,1018206,245903,-357836,-13417,-41965,1727,687647,0,Eastern Europe
Morocco,4/1/2021 0:00,-27218,-359321,123343,176381,-6231,-1297,128943,78887,163,Northern Africa
Namibia,4/1/2021 0:00,-4049,-11426,65562,-551,8052,-853,-2258,98764,1040,Sub-Saharan Africa
Netherlands,4/1/2021 0:00,436456,-313890,93550,-71655,64377,550043,564212,1367380,6119,Western Europe
Czechia,8/1/2020 0:00,11937,42178,-5364,-59046,24445,-85840,-31384,-59030,0,Eastern Europe
New Zealand,4/1/2021 0:00,904849,-6525,82604,411945,61840,517260,51551,2067811,11,Australia and New Zealand
Norway,4/1/2021 0:00,-13577,-14103,932451,-73452,-1544,-18663,-52543,802856,2235,Northern Europe
Paraguay,4/1/2021 0:00,-1206,58692,-320,1326,-1046,145493,-2670,244556,3849,Latin America and the Caribbean
Poland,4/1/2021 0:00,162944,155633,-30352,-81019,-55922,370771,-38166,528176,9861,Eastern Europe
Bolivia (Plurinational State of),8/1/2020 0:00,-1241,6442,-644,8879,-650,4795,786,62411,0,Latin America and the Caribbean
Portugal,4/1/2021 0:00,-16627,-62365,-106160,-22923,19353,-72135,-17730,-234300,616,Southern Europe
Romania,4/1/2021 0:00,-49076,251818,-21936,-84207,44010,-62968,-80709,41219,4065,Eastern Europe
Serbia,4/1/2021 0:00,-2872,91413,-4349,34809,4614,-4530,-12382,150990,9969,Southern Europe
Singapore,4/1/2021 0:00,-75883,-17180,-45617,-49147,-17741,-76296,-48799,-286376,47,South-eastern Asia
Slovakia,4/1/2021 0:00,-13192,27718,-5786,-29033,9026,-34496,-25670,-27146,7524,Eastern Europe
Slovenia,4/1/2021 0:00,2283,-875,-4812,-9168,9795,2225,-13266,30469,6444,Southern Europe
South Africa,4/1/2021 0:00,-2718,-33705,27630,318472,-7732,-22895,14814,338153,258,Sub-Saharan Africa
"Taiwan, Province of China",8/1/2020 0:00,-52990,-111195,-12021,-71477,411,-142263,-26160,-371651,0,Eastern Asia
Spain,4/1/2021 0:00,-20441,-178233,-258767,704139,7336,843407,734710,1876438,1691,Southern Europe
Sweden,4/1/2021 0:00,-53783,15590,-42200,-89496,-243,-78634,-79815,-284294,7348,Northern Europe
"Korea, Republic of",8/1/2020 0:00,-85322,-251077,-246148,-84931,-6242,-401538,-32699,-1063913,0,Eastern Asia
Switzerland,4/1/2021 0:00,-2252,-31185,-43442,-131309,-10360,-50721,-100668,-325650,2780,Western Europe
Thailand,4/1/2021 0:00,-41576,98657,-186935,700546,37450,77193,94776,824398,20,South-eastern Asia
Turkey,4/1/2021 0:00,73733,-169550,83383,267315,-6009,66767,107212,467138,4790,Western Asia
United Kingdom of Great Britain and Northern Ireland,4/1/2021 0:00,-177422,-130873,-65610,-599913,12480,-228484,-381510,-1527045,1029,Northern Europe
Curaçao,8/1/2020 0:00,-2227,-90,-845,-1760,-34,-2776,-1597,34715,0,Latin America and the Caribbean
Zambia,4/1/2021 0:00,1257,-2475,-8122,-334,591,-1310,-830,33064,141,Sub-Saharan Africa
Macao,8/1/2020 0:00,-4460,-1734,-8301,-5950,-4767,-14052,-4314,466,0,Eastern Asia
Argentina,5/1/2021 0:00,104741,1043788,125473,59029,624,309058,44242,1731272,6932,Latin America and the Caribbean
Hong Kong,8/1/2020 0:00,-84830,-20140,-187515,-117187,-51113,-437590,-88193,-942524,0,Eastern Asia
Armenia,5/1/2021 0:00,-3607,-6885,5202,-1758,-824,-4310,6260,38395,2905,Western Asia
Australia,5/1/2021 0:00,131245,977620,-168,69341,156473,961243,114378,2454449,12,Australia and New Zealand
Austria,5/1/2021 0:00,48903,-9105,-22039,-93484,-5891,41611,-49410,-45098,3222,Western Europe
Bahrain,5/1/2021 0:00,-7823,-7465,868,-17746,-382,-16062,-8132,-12425,8513,Western Asia
Barbados,5/1/2021 0:00,-2311,-365,-755,-1734,136,-2877,-1275,35136,313,Latin America and the Caribbean
Belgium,5/1/2021 0:00,-22483,-214255,-71616,-167037,39942,169238,-3035,-224929,3992,Western Europe
Belize,5/1/2021 0:00,-2221,-281,890,4943,-21,-213,1461,48875,321,Latin America and the Caribbean
Bosnia and Herzegovina,5/1/2021 0:00,-3285,-6039,-332,-5905,-2880,-14138,-4528,7210,2901,Southern Europe
Brazil,5/1/2021 0:00,2563,-180505,-67988,55575,17112,1492388,-36087,1327375,3859,Latin America and the Caribbean
Bulgaria,5/1/2021 0:00,-6765,108877,-6813,-17242,733,-22346,-16865,83896,2738,Eastern Europe
Burkina Faso,5/1/2021 0:00,-2684,-10511,-2429,30770,-37,-9,-309,59108,10,Sub-Saharan Africa
Cambodia,5/1/2021 0:00,-4834,22874,-2542,22683,-2886,-2183,-313,77116,473,South-eastern Asia
United States of America,9/1/2020 0:00,180965,1283665,-1069450,-315777,-118383,595536,-584964,15667,0,Northern America
Canada,5/1/2021 0:00,-36455,841966,799406,-490146,64907,454995,224538,1903528,2983,Northern America
Chile,5/1/2021 0:00,-27126,-67956,434130,363028,-497,-55334,-3065,687497,4497,Latin America and the Caribbean
China,5/1/2021 0:00,-864356,-1681966,-108845,-1478636,-54605,-2520991,573475,-6091607,0,Eastern Asia
Russian Federation,9/1/2020 0:00,-199339,1128938,230415,-301208,-18355,-39225,21102,866403,0,Eastern Europe
Costa Rica,5/1/2021 0:00,3180,-47443,-744,208012,-1311,2264,7473,215748,4362,Latin America and the Caribbean
Croatia,5/1/2021 0:00,-18556,17791,1688,-21432,12515,-23020,-13420,-117,6861,Southern Europe
Czechia,9/1/2020 0:00,13217,43459,-6952,-52490,32520,-82274,-29102,-37547,0,Eastern Europe
Cyprus,5/1/2021 0:00,24584,-21625,-2879,-4538,636,-5645,8010,42860,12718,Western Asia
Denmark,5/1/2021 0:00,143154,30090,16294,-79824,135991,284119,-50695,523446,1775,Northern Europe
El Salvador,5/1/2021 0:00,-18880,-45800,-106,-8770,453,-22102,-8255,-59143,275,Latin America and the Caribbean
Estonia,5/1/2021 0:00,14501,11400,3032,-12641,2663,-6283,-5962,51027,4104,Northern Europe
Eswatini,5/1/2021 0:00,-1856,-7103,-209,1039,107,305,-2178,34422,37,Sub-Saharan Africa
Ethiopia,5/1/2021 0:00,-1895,-177518,-57,-309,1157,7871,48626,-77808,151,Sub-Saharan Africa
Bolivia (Plurinational State of),9/1/2020 0:00,-38,6581,-668,13018,-1464,6746,2982,71232,0,Latin America and the Caribbean
Fiji,5/1/2021 0:00,-2643,-6690,7154,-655,-201,-2340,-817,38125,52,Melanesia
Finland,5/1/2021 0:00,12800,9848,-22651,-49266,-462,-2216,-35351,-42981,624,Northern Europe
France,5/1/2021 0:00,229070,480478,-363839,-493933,155813,-142376,-146898,-237368,5659,Western Europe
Georgia,5/1/2021 0:00,-6105,-8581,-2760,100,95,-8389,1169,19846,4251,Western Asia
Germany,5/1/2021 0:00,171746,27715,-231378,-941706,-43871,35222,-624026,-1561981,3213,Western Europe
Greece,5/1/2021 0:00,17012,-5643,41143,55613,-6114,-102369,9420,53379,3180,Southern Europe
Hungary,5/1/2021 0:00,-525,144075,-4401,-28588,15862,57822,5826,234388,3581,Eastern Europe
Iceland,5/1/2021 0:00,-11,-3392,216792,-6231,1734,-388,-3622,249199,542,Northern Europe
Indonesia,5/1/2021 0:00,-82304,-240148,224372,-80686,-47418,-72226,-90750,-344843,265,South-eastern Asia
"Taiwan, Province of China",9/1/2020 0:00,-44816,-122358,4987,-61186,159,-148824,-26705,-354668,0,Eastern Asia
Ireland,5/1/2021 0:00,239549,-48546,42149,-39859,36068,246897,-16710,503865,1244,Northern Europe
Israel,5/1/2021 0:00,-21540,-92012,-44198,-22975,-45981,-65735,19196,-228928,172,Western Asia
Italy,5/1/2021 0:00,84170,-276528,-420717,-36883,-141435,-160794,44789,-863081,2951,Southern Europe
Japan,5/1/2021 0:00,-133547,-580331,-641351,-373232,-15911,-810182,-188824,-2699061,540,Eastern Asia
"Korea, Republic of",9/1/2020 0:00,-85683,-315908,-293785,-85736,-4371,-429521,-53112,-1224041,0,Eastern Asia
Latvia,5/1/2021 0:00,11876,39580,-3938,-9087,2844,-7196,1720,80116,4485,Northern Europe
Lithuania,5/1/2021 0:00,19746,67988,1538,-18963,5994,-4255,-3328,113037,5884,Northern Europe
Luxembourg,5/1/2021 0:00,7330,-4221,-8322,-22766,2568,-12512,-9585,-3191,3874,Western Europe
Madagascar,5/1/2021 0:00,-1809,-19015,7047,69,-44,-74,1051,31542,200,Sub-Saharan Africa
Malaysia,5/1/2021 0:00,-29603,-191940,-42195,-53367,12660,-110179,-59330,-429637,1182,South-eastern Asia
Cabo Verde,9/1/2020 0:00,-2446,-1907,-87,-1045,-27,-1514,-1227,35822,0,Sub-Saharan Africa
Malta,5/1/2021 0:00,-5161,-459,-556,-4316,10,-4413,-1620,27802,736,Southern Europe
Curaçao,9/1/2020 0:00,-1331,-177,-676,-1958,-38,-2610,-1763,35522,0,Latin America and the Caribbean
Macao,9/1/2020 0:00,-6117,-2161,-9230,-6981,-4593,-14825,-4999,-4831,0,Eastern Asia
Morocco,5/1/2021 0:00,-20885,-284062,114938,41424,-7278,-1209,70418,-42337,164,Northern Africa
Namibia,5/1/2021 0:00,-3955,-7752,59741,-1538,9153,713,-1658,99021,827,Sub-Saharan Africa
Hong Kong,9/1/2020 0:00,-60403,-19934,-177584,-104974,-54791,-399666,-76387,-849664,0,Eastern Asia
Netherlands,5/1/2021 0:00,388685,-329264,83868,669,63250,564464,492501,1308490,6340,Western Europe
New Zealand,5/1/2021 0:00,1082008,-12853,78312,435921,10987,548417,27394,2214503,4,Australia and New Zealand
Norway,5/1/2021 0:00,-16261,-14449,930198,-94987,-1369,-12471,-53306,781672,1119,Northern Europe
Paraguay,5/1/2021 0:00,546,55814,-272,1090,-515,151411,-2926,249465,4524,Latin America and the Caribbean
Poland,5/1/2021 0:00,138342,118421,-28244,-124322,-56371,371243,-5455,457931,3247,Eastern Europe
Portugal,5/1/2021 0:00,-16394,-117616,-116114,-23159,16890,-80819,-1676,-294571,628,Southern Europe
Romania,5/1/2021 0:00,-37883,218158,-19159,-78782,29798,-51581,-51880,52988,1544,Eastern Europe
United States of America,10/1/2020 0:00,240565,1162405,-1106523,-44650,-186076,818848,-635702,292972,0,Northern America
Russian Federation,10/1/2020 0:00,-210187,1050167,468012,-379201,-11487,-46417,2014,917006,0,Eastern Europe
Serbia,5/1/2021 0:00,469,53354,-3698,39359,4668,-4404,-9500,124565,4458,Southern Europe
Czechia,10/1/2020 0:00,10112,52238,-3807,-53305,33374,-82361,-35575,-35219,0,Eastern Europe
Singapore,5/1/2021 0:00,-73965,-20644,-44489,-51232,-18039,-79078,-47532,-290662,68,South-eastern Asia
Slovakia,5/1/2021 0:00,-13021,24237,-6536,-35762,6813,-43661,-24882,-48495,3084,Eastern Europe
Slovenia,5/1/2021 0:00,1157,754,-5219,-9507,9637,-30,-10685,30424,4674,Southern Europe
South Africa,5/1/2021 0:00,2237,51754,23272,378736,-13615,-16951,12209,481959,286,Sub-Saharan Africa
Spain,5/1/2021 0:00,-17198,-250031,-243509,957630,-11293,836525,569654,1886095,2499,Southern Europe
Sweden,5/1/2021 0:00,-58039,19695,-43564,-89263,-376,-75713,-72989,-275932,7231,Northern Europe
Switzerland,5/1/2021 0:00,-3390,-26454,-51297,-146046,-13603,-57672,-77388,-331533,3164,Western Europe
Bolivia (Plurinational State of),10/1/2020 0:00,-1299,6239,-646,17115,-864,8908,2639,76197,0,Latin America and the Caribbean
Thailand,5/1/2021 0:00,-48518,-85023,-171714,1008937,42375,80667,49418,920459,378,South-eastern Asia
Turkey,5/1/2021 0:00,64843,-42718,99641,278913,-12918,55291,89050,576419,7488,Western Asia
United Kingdom of Great Britain and Northern Ireland,5/1/2021 0:00,-181615,-190322,-39813,-557028,25622,-238451,-337489,-1474779,484,Northern Europe
Zambia,5/1/2021 0:00,1417,-2585,-10064,135,63,-1039,-232,32012,44,Sub-Saharan Africa
"Taiwan, Province of China",10/1/2020 0:00,-50224,-95631,8549,-60102,-59,-130665,-26691,-310718,0,Eastern Asia
"Korea, Republic of",10/1/2020 0:00,-81538,-322644,-245773,-69432,-6038,-399329,-44312,-1124961,0,Eastern Asia
Argentina,6/1/2021 0:00,79960,1257404,153724,65022,-825,195627,41185,1836445,9771,Latin America and the Caribbean
Australia,6/1/2021 0:00,143656,895044,13670,87295,139790,891544,145362,2360709,5,Australia and New Zealand
Austria,6/1/2021 0:00,45782,-30011,-25324,-100476,-12101,29840,-39815,-87757,774,Western Europe
Bahrain,6/1/2021 0:00,-5930,-13614,3323,-15457,-2123,-14265,-9068,-12786,21888,Western Asia
Barbados,6/1/2021 0:00,-2951,-2366,-1127,-1665,91,-2724,-1201,32405,156,Latin America and the Caribbean
Belgium,6/1/2021 0:00,-2017,-238522,-84623,-161996,24159,147748,12846,-258057,2475,Western Europe
Belize,6/1/2021 0:00,-1217,-2074,453,3398,-55,-171,425,45107,183,Latin America and the Caribbean
Bosnia and Herzegovina,6/1/2021 0:00,-3107,-6529,-837,-8559,-2938,-15164,-2122,5092,435,Southern Europe
Brazil,6/1/2021 0:00,-807,-162200,-56904,40474,6856,1616243,-26756,1461254,4167,Latin America and the Caribbean
Bulgaria,6/1/2021 0:00,-5531,146308,-4541,-15908,-299,-23446,-5127,135804,506,Eastern Europe
Burkina Faso,6/1/2021 0:00,-1694,-10818,-2667,9853,-110,1,-77,38836,1,Sub-Saharan Africa
Curaçao,10/1/2020 0:00,-1744,-562,-798,-2160,-18,-3613,-1542,33668,0,Latin America and the Caribbean
Canada,6/1/2021 0:00,-28370,682402,777985,-500584,62282,468033,212589,1718685,1177,Northern America
Chile,6/1/2021 0:00,-28507,-67107,410811,357676,6374,-46812,-7731,669052,4866,Latin America and the Caribbean
China,6/1/2021 0:00,-748070,-2006865,-262256,-1055319,-11990,-2436109,650269,-5825992,0,Eastern Asia
Macao,10/1/2020 0:00,-4749,-2031,-9245,-5411,-4467,-12898,-4539,765,0,Eastern Asia
Costa Rica,6/1/2021 0:00,6744,-25421,-2222,196771,-1536,2353,6973,228010,5908,Latin America and the Caribbean
Hong Kong,10/1/2020 0:00,-99496,-18761,-226245,-122969,-42931,-450600,-81201,-998098,0,Eastern Asia
Croatia,6/1/2021 0:00,-22735,12046,1772,-24916,12043,-26647,-11198,-15287,1323,Southern Europe
Cyprus,6/1/2021 0:00,26999,-10784,-3734,-7797,104,-5753,1196,44579,1419,Western Asia
Denmark,6/1/2021 0:00,158438,9740,52963,-67195,130205,297013,-32526,592986,2398,Northern Europe
El Salvador,6/1/2021 0:00,-21170,-46323,-184,-8090,513,-23508,-8814,-63228,341,Latin America and the Caribbean
Estonia,6/1/2021 0:00,13482,3681,1070,-8654,2396,-5328,-5134,45861,1641,Northern Europe
Ethiopia,6/1/2021 0:00,-3582,-160444,-128,296,4533,6592,54136,-54249,40,Sub-Saharan Africa
Finland,6/1/2021 0:00,11751,9847,-17171,-46370,-560,-2254,-28607,-29016,404,Northern Europe
France,6/1/2021 0:00,219530,350715,-380899,-520660,182289,-159761,-124595,-389033,1893,Western Europe
United States of America,11/1/2020 0:00,189543,1497566,-1067824,58648,-187850,914104,-659645,788678,0,Northern America
Georgia,6/1/2021 0:00,-5692,-3881,-3023,6328,4639,-7453,3402,38668,3205,Western Asia
Germany,6/1/2021 0:00,37015,-92560,-207058,-1008978,-47285,32352,-513133,-1755299,918,Western Europe
Greece,6/1/2021 0:00,23714,-26495,38377,101182,-5290,-109453,-634,65749,2208,Southern Europe
Russian Federation,11/1/2020 0:00,-217267,1057741,219014,-470452,-4060,-38962,-60433,529717,0,Eastern Europe
Czechia,11/1/2020 0:00,5105,60729,-6205,-59263,24269,-83490,-39787,-54506,0,Eastern Europe
Hungary,6/1/2021 0:00,-3091,110577,-4376,-30770,23041,58127,4353,202209,598,Eastern Europe
Iceland,6/1/2021 0:00,60,-1153,216264,-5237,475,-1688,-2943,250126,79,Northern Europe
Indonesia,6/1/2021 0:00,-83099,-428119,256538,-14008,-54609,-78263,-58173,-415385,283,South-eastern Asia
Ireland,6/1/2021 0:00,378270,-37112,25230,-45212,63010,338243,-24004,742773,1190,Northern Europe
Israel,6/1/2021 0:00,-16677,-73671,-49326,-24958,-32242,-41346,-2284,-196156,37,Western Asia
Italy,6/1/2021 0:00,68765,-271770,-444752,-4571,-159014,-215104,-9355,-991453,883,Southern Europe
Japan,6/1/2021 0:00,-145156,-660090,-661305,-409168,-16079,-855369,-194445,-2897264,442,Eastern Asia
Bolivia (Plurinational State of),11/1/2020 0:00,-550,1199,-418,16908,-996,8869,650,69798,0,Latin America and the Caribbean
